originx,originy,origin,destinationx,destinationy,destination
-36.78116785,174.73609475,177 CHIVALRY RD,-36.78116785,174.73609475,177 CHIVALRY RD
-36.89564815,174.61961743,22 FOREST HILL RD,-36.77484532,174.75214623,27 BELMONT TCE
-36.8063745,174.7539355, SYLVAN AVE,-36.80516263,174.75435103,10 MCBREEN AVE
-36.7603575,174.7584813,14 CASTOR BAY RD,-36.76036763,174.75890307,16 CASTOR BAY RD
-36.90567637,174.67282612,4 KARAKA ST,-36.74313355,174.71958642,18 COWLEY PL
-36.78273123,174.75826573,21 SHEA TCE,-36.74313355,174.71958642,18 COWLEY PL
-36.79571343,174.74047958, EBAN AVE,-36.79571343,174.74047958, EBAN AVE
-36.7874206,174.74295142, SUNNYBRAE RD,-36.7874206,174.74295142, SUNNYBRAE RD
-36.87293215,174.6478197, ROBERTS RD,-36.78981425,174.72012098,3 ROBERTS RD
-36.77837107,174.75198938,20 NILE RD,-36.77930648,174.75094765,6 NILE RD
-36.80866537,174.72537791,80A BIRKENHEAD AVE,-36.80443665,174.7245491, BIRKENHEAD AVE
-36.79845657,174.73946268,79 OCEAN VIEW RD,-36.8646979,174.759153,230 SYMONDS ST
-36.73335743,174.72742205, KILLYBEGS DR,-36.73143782,174.72560588,8 KILLYBEGS DR
-36.76853313,174.71678557, GLEN VISTA PL,-36.76853313,174.71678557, GLEN VISTA PL
-36.77980752,174.75541487,179 SHAKESPEARE RD,-36.77778765,174.75328987,36 NILE RD
-36.80443665,174.7245491, BIRKENHEAD AVE,-36.804936,174.72556355,161 BIRKENHEAD AVE
-36.7336057,174.71013365,17 CORINTHIAN DR,-36.74313355,174.71958642,18 COWLEY PL
-36.77747137,174.71271473, NOELEEN ST,-36.77726647,174.71296865,16 NOELEEN ST
-36.77960898,174.7528935,15 BROOK ST,-36.78054187,174.75358608,4 BROOK ST
-36.77694273,174.73075042, DIANA DR,-36.77694273,174.73075042, DIANA DR
-36.93074712,174.84552205,20 HILLSIDE RD,-36.74313355,174.71958642,18 COWLEY PL
-36.75331823,174.73172393, LAURINA RD,-36.75331823,174.73172393, LAURINA RD
-36.77487688,174.77008322, KITCHENER RD,-36.77046788,174.76735548,36 MILFORD RD
-36.70630465,174.72281085,40 CORRICVALE WAY,-36.70663853,174.72286203,36 CORRICVALE WAY
-36.70647933,174.72314492,44 CORRICVALE WAY,-36.70697913,174.72279023,21 CORRICVALE WAY
-36.80315542,174.72645763,8 PUPUKE RD,-36.80167695,174.73267302,82 PUPUKE RD
-36.78418747,174.72870333,35 CHEQUERS AVE,-36.78483012,174.72822825,49 CHEQUERS AVE
-36.7780392,174.7533711,38 NILE RD,-36.74313355,174.71958642,18 COWLEY PL
-36.79351058,174.74970628,5 AKORANGA DR,-36.79109482,174.74650293,16 SUNNYBRAE RD
-36.77780668,174.72597105,70 CHIVALRY RD,-36.77974607,174.73064935,126 CHIVALRY RD
-36.74066145,174.70366515,92 BUSH RD,-36.7395937,174.70325452,2-4 CAROLINA PL
-36.77454643,174.76109768,65 SHAKESPEARE RD,-36.8663262,174.74222262,390 GREAT NORTH RD
-36.90424857,174.61003567,141 FOREST HILL RD,-36.76999273,174.74757612,2 RAINES AVE
-36.77543225,174.75464883,1 QUEBEC RD,-36.77439277,174.75625513,59 NILE RD
-36.71114613,174.72960517,18 DEVERELL PL,-36.74313355,174.71958642,18 COWLEY PL
-36.74358263,174.70306835,17C AIRBORNE RD,-36.74394725,174.7025622,13 AIRBORNE RD
-36.7910588,174.77398597,414 LAKE RD,-36.7920658,174.77176405,22 BRACKEN AVE
-36.80228848,174.70167603,45 SEON PL,-36.80268296,174.70204154,35 SEON PL
-36.78148203,174.64005337,1 KOWHAI RD,-36.74000687,174.75613152,11 WHITBY CRES
-36.76027085,174.73373783,38 TOTARAVALE DR,-36.7597718,174.73286417,86 TRIAS RD
-36.7509357,174.73324677,244A SUNSET RD,-36.7498682,174.73297752,36 PARKWAY DR
-36.87128872,174.63256763,72 BUSCOMB AVE,-36.87080247,174.63279953,76 BUSCOMB AVE
-36.8720539,174.62243572,59 SWANSON RD,-36.87253315,174.62314065,55 SWANSON RD
-36.89883917,174.69988933, DONEGAL ST,-36.90023323,174.70032598,24 DONEGAL ST
-36.89901175,174.69988118,9 DONEGAL ST,-36.90059587,174.70048837,5 CHALMERS ST
-36.90332988,174.68602022,7 BENTINCK ST,-36.8646979,174.759153,230 SYMONDS ST
-36.90410768,174.70298722,22 PITCAIRN PL,-36.8646979,174.759153,230 SYMONDS ST
-36.89513733,174.69533157,8 ELM ST,-36.8646979,174.759153,230 SYMONDS ST
-36.83457895,174.61811427,38 MAKORA RD,-36.83410807,174.61776093,7 HELLEUR RD
-36.86737803,174.62923662,1 WOODFORD AVE,-36.8673584,174.6354708,19 EPPING RD
-36.9082222,174.68273808,3068 GREAT NORTH RD,-36.90477302,174.68203145,11 REID RD
-36.90263507,174.69107058,2170 GREAT NORTH RD,-36.90015977,174.69451697,1 LARCH ST
-36.89704205,174.68526565,89 ASH ST,-36.89576197,174.68699215,4 WAIRAU AVE
-36.889761,174.69664695, GREAT NORTH RD,-36.90644633,174.68302423,40 DELTA AVE
-36.87245583,174.62231072,64 SWANSON RD,-36.87253315,174.62314065,55 SWANSON RD
-36.89906762,174.69524458,10 WINGATE ST,-36.89906762,174.69524458,10 WINGATE ST
-36.91681407,174.6521607,44 CAPTAIN SCOTT RD,-36.91654513,174.65297007,42 ROUTLEY DR
-36.889761,174.69664695, GREAT NORTH RD,-36.90487698,174.68555777,35 VERONICA ST
-36.89705138,174.69887432,15 LAYARD ST,-36.8646979,174.759153,230 SYMONDS ST
-36.85350905,174.62907733,5 DAYTONA RD,-36.85350118,174.62886263,7 DAYTONA RD
-36.8716442,174.65044912,50 ROBERTS RD,-36.8716442,174.65044912,50 ROBERTS RD
-36.83142612,174.6148025,94 ROYAL RD,-36.83148045,174.61499243,96 ROYAL RD
-36.89489342,174.68958592,33 ASH ST,-36.8646979,174.759153,230 SYMONDS ST
-36.87245583,174.62231072,64 SWANSON RD,-36.87262115,174.62269042,58 SWANSON RD
-36.93113873,174.69965783, TAUNTON TCE,-36.8663262,174.74222262,390 GREAT NORTH RD
-36.81339007,174.63761692,37 WESTPARK DR,-36.81379303,174.63583342,23 WESTPARK DR
-36.89906762,174.69524458,10 WINGATE ST,-36.8997228,174.69342667,24 WINGATE ST
-36.9148932,174.68118638,16 HUTCHINSON AVE,-36.9148932,174.68118638,16 HUTCHINSON AVE
-36.84112645,174.65570872,20 GUNNER DR,-36.8409983,174.65629177,14 GUNNER DR
-36.91453278,174.63519417,58 SOLAR RD,-36.9154924,174.63078965, SOLAR RD
-36.87190193,174.62217002,63 SWANSON RD,-36.87274242,174.62349405,51 SWANSON RD
-36.87190193,174.62217002,63 SWANSON RD,-36.87190193,174.62217002,63 SWANSON RD
-36.81502125,174.63535772,36 LAGOON WAY,-36.81460547,174.63654295,18 LAGOON WAY
-36.8663262,174.74222262,390 GREAT NORTH RD,-36.93108935,174.69998988,3 TAUNTON TCE
